inn,short_name,region,address,net_profit_2021,2022,2023,2024,net_profit_2025,growth_pct
0273043821,"ООО ПП ""УФАТЕПЛОМОНТАЖ""",БАШКОРТОСТАН,"450069, БАШКОРТОСТАН, УФА, ПРОИЗВОДСТВЕННАЯ, 2, 2",3708.0,14258.0,40935.0,44398.0,67125.0,1710.275080906149
0273054510,"ООО ""СТРОЙВЕРТИКАЛЬ""",БАШКОРТОСТАН,"450076, БАШКОРТОСТАН, УФА, ЧЕРНЫШЕВСКОГО, 82, 304",-7840.0,-44979.0,-44847.0,-2460.0,-853.0,89.11989795918367
0273068738,"АО ""ФЛАГМАН""",БАШКОРТОСТАН,"450112, БАШКОРТОСТАН, УФА, ПЕРВОМАЙСКАЯ, 32/1, 2",3749.0,3323.0,547.0,714.0,842.0,-77.54067751400373
0273074097,"ООО ""ВЕРТИКАЛЬ""",БАШКОРТОСТАН,"450027, БАШКОРТОСТАН, УФА, ИНДУСТРИАЛЬНОЕ ШОССЕ, 48, -, -",6965.0,3071.0,3587.0,11213.0,-9982.0,-243.31658291457288
0273074530,"ООО ""ОРБИСГРУПП""",БАШКОРТОСТАН,"450106, БАШКОРТОСТАН, УФА, ДУВАНСКИЙ, 29, 1",1554.0,1478.0,4414.0,40828.0,32203.0,1972.2651222651223
0273075020,"ООО ПСК ""ВОСТОК""",БАШКОРТОСТАН,"450071, БАШКОРТОСТАН, УФА, МЕНДЕЛЕЕВА, 170, 1001",521.0,325.0,,,,
0273075679,"ООО ""БАШСТРОЙСЕРВИС""",МОСКВА,"121309, МОСКВА, БОЛЬШАЯ ФИЛЁВСКАЯ, 25",5167.0,13972.0,51104.0,20919.0,4665.0,-9.71550222566286
0273079401,"ООО ""СЗ- УКЗ № 4 КПД""",БАШКОРТОСТАН,"450027, БАШКОРТОСТАН, УФА, УФИМСКОЕ ШОССЕ, 3/1",-20544.0,13846.0,-18149.0,-1939.0,-2361.0,88.50759345794393
0273079433,"ООО ""СЗ - УКЗ № 1 КПД""",БАШКОРТОСТАН,"450027, БАШКОРТОСТАН, УФА, УФИМСКОЕ ШОССЕ, 3/1",-31162.0,-288.0,-17418.0,-4483.0,-15575.0,50.019254219883194
0273081383,"ООО ""ОЛИМП""",БАШКОРТОСТАН,"450027, БАШКОРТОСТАН, УФА, ТРАМВАЙНАЯ, 2/4, 310",503.0,324.0,185.0,128.0,587.0,16.69980119284294
0273083616,"ООО ""СК РЕНЕССАНС""",БАШКОРТОСТАН,"450511, БАШКОРТОСТАН, УФИМСКИЙ, МИХАЙЛОВКА, САДОВАЯ, 31, 2",2140.0,1563.0,234.0,1791.0,28224.0,1218.8785046728972
0273084507,"ООО СМП ""ПРОМСТРОЙМОНТАЖ""",БАШКОРТОСТАН,"450077, БАШКОРТОСТАН, УФА, КОММУНИСТИЧЕСКАЯ, 128/4, 2, 9",1063.0,525.0,33720.0,814.0,72.0,-93.22671683913453
0273089569,"ООО СФ ""ПРОМСТРОЙКОМПЛЕКТ""",БАШКОРТОСТАН,"450078, БАШКОРТОСТАН, Уфа, ВЕТОШНИКОВА, 99, 304",91.0,22.0,0.0,,,
0273092508,"ООО ""АЭРОПРОФ""",БАШКОРТОСТАН,"450039, БАШКОРТОСТАН, УФА, СЕЛЬСКАЯ БОГОРОДСКАЯ, 51, 208",214.0,718.0,118.0,624.0,878.0,310.2803738317757
0273918569,"ООО ""КОМПЛЕКТ""",БАШКОРТОСТАН,"450043, БАШКОРТОСТАН, УФА, ГЕОРГИЯ МУШНИКОВА, 11",2768.0,4125.0,3085.0,3269.0,4835.0,74.67485549132948
0273919210,"ООО ""СМУ № 6""",БАШКОРТОСТАН,"450097, БАШКОРТОСТАН, УФА, ХАДИИ ДАВЛЕТШИНОЙ, 18/3, 12",-2294.0,139.0,6.0,0.0,0.0,100.0
0273931506,"ООО ""СТРОЙГАРАНТ""",БАШКОРТОСТАН,"450006, БАШКОРТОСТАН, Уфа, ПАРХОМЕНКО, 156/1, 06",101.0,132.0,197.0,,,
0273943491,"ООО ""СК ВОСТОКСПЕЦСТРОЙ""",БАШКОРТОСТАН,"450069, БАШКОРТОСТАН, УФА, ШАКШИНСКАЯ, 33А",124.0,339.0,587.0,1672.0,1970.0,1488.7096774193549
0273944047,"ООО ""БАШСТРОЙКОМ""""",БАШКОРТОСТАН,"450028, БАШКОРТОСТАН, УФА, ГВАРДЕЙСКАЯ, 55А, 406",,4399.0,2972.0,,,
0273944537,"ООО ""МАСТЕР ОКОН""",БАШКОРТОСТАН,"450112, БАШКОРТОСТАН, УФА, ЦВЕТОЧНАЯ, 3/3, 10",,810.0,5861.0,7590.0,18058.0,
0273944657,"ООО ""СТРОЙ-ПРОЕКТ""",БАШКОРТОСТАН,"450039, БАШКОРТОСТАН, Уфа, ТРАНСПОРТНАЯ, 50/1, 65",,-5.0,,,,
0274042965,"ООО ""ЭХЗ""",МОСКВА,"115533, МОСКВА, НАГАТИНСКАЯ, 16, 346",964.0,3529.0,2261.0,6234.0,-4385.0,-554.8755186721992
0274063059,"ООО МТО ""БАШИНСНАБ""",БАШКОРТОСТАН,"450005, БАШКОРТОСТАН, УФА, 50-ЛЕТИЯ ОКТЯБРЯ, 20",567.0,577.0,902.0,828.0,14.0,-97.53086419753086
0274101890,"ООО ""ФИРМА СУ-10""",БАШКОРТОСТАН,"450081, БАШКОРТОСТАН, Уфа, ШОТА РУСТАВЕЛИ, 9, 24, ЦОКОЛЬНЫЙ ЭТАЖ",201.0,303.0,-954681.0,-394729.0,-442253.0,-220126.36815920396
0274106224,"ООО ""БПГС""",БАШКОРТОСТАН,"450057, БАШКОРТОСТАН, УФА, ЗАКИ ВАЛИДИ, 73",82942.0,66958.0,114310.0,255123.0,113007.0,36.24822164886306
0274109909,"ООО ""ЭСТРА""",БАШКОРТОСТАН,"450001, БАШКОРТОСТАН, УФА, БАБУШКИНА, 25/1, 77",15850.0,8546.0,2668.0,5234.0,3018.0,-80.9589905362776
0274116173,"ООО СЗ ""ИСК ""СТРОЙФЕДЕРАЦИЯ""",БАШКОРТОСТАН,"450080, БАШКОРТОСТАН, УФА, ГАЛИ ИБРАГИМОВА, 5/1, 1Б",295160.0,-56523.0,-90244.0,317304.0,-13437.0,-104.55244613091206
0274119142,"ООО ""РЕМГОРСТРОЙ""",БАШКОРТОСТАН,"450027, БАШКОРТОСТАН, УФА, ТРАМВАЙНАЯ, 2Г, 2",1858.0,31.0,282.0,66.0,-78266.0,-4312.37890204521
0274119713,"ООО ""НЕФТЕСТРОЙАВТОМАТИКА""",БАШКОРТОСТАН,"450022, БАШКОРТОСТАН, УФА, СТЕПАНА ЗЛОБИНА, 2/1, 5",25278.0,14374.0,25426.0,24972.0,-18136.0,-171.74618245114328
0274131559,"ООО ""СК ""БАШКИРГРАЖДАНСТРОЙ""",БАШКОРТОСТАН,"450074, БАШКОРТОСТАН, УФА, ЗАГИРА ИСМАГИЛОВА, 18",-4967.0,3514.0,102.0,-140.0,,
0274141081,"ООО ""ФИРМА АСК""",БАШКОРТОСТАН,"450047, БАШКОРТОСТАН, УФА, КАРАИДЕЛЬСКАЯ, 54/1, 1",6394.0,5027.0,43634.0,50443.0,6912.0,8.101345010947764
0274149588,"ООО ""ПРОИНСТРОЙ ВОСТОК""",УЛЬЯНОВСКАЯ,"432001, УЛЬЯНОВСКАЯ, УЛЬЯНОВСК, РОБЕСПЬЕРА, 114, 30",10.0,-26782.0,,0.0,,
0274150230,"ООО ""СФ - 15 БНЗС""",БАШКОРТОСТАН,"450103, БАШКОРТОСТАН, УФА, СТЕПАНА КУВЫКИНА, 11, 2",760.0,2434.0,8597.0,124.0,1223.0,60.921052631578945
0274152118,"ООО ""НЕФТЕГАЗСЕРВИС""",БАШКОРТОСТАН,"450044, БАШКОРТОСТАН, УФА, НОВОЧЕРКАССКАЯ, 9",1133.0,1169.0,1177.0,1360.0,1364.0,20.388349514563107
0274154468,"ООО ""МАГИСТРАЛЬ СТРОЙ""",БАШКОРТОСТАН,"450077, БАШКОРТОСТАН, УФА, КОММУНИСТИЧЕСКАЯ, 80, 16",-517.0,,,,,
0274161680,"ООО ПП ""УРАЛСТРОЙСНАБ""",БАШКОРТОСТАН,"450092, БАШКОРТОСТАН, УФА, БАТЫРСКАЯ, 12, 115",2260.0,4160.0,8074.0,2022.0,1406.0,-37.78761061946903
0274161948,"ООО ""БАШКАПИТАЛСТРОЙ""",БАШКОРТОСТАН,"450106, БАШКОРТОСТАН, УФА, МЕНДЕЛЕЕВА, 112, 2",2313.0,524.0,381.0,397.0,122.0,-94.72546476437526
0274168157,"ООО ""АЛЬЯНС-Р""",БАШКОРТОСТАН,"453020, БАШКОРТОСТАН, Кармаскалинский, Кармаскалы, КИРОВА, 39, 5",434.0,951.0,1219.0,902.0,-4415.0,-1117.2811059907835
0274172160,"ООО ""ПНК СТРОЙ""",ЧЕЛЯБИНСКАЯ,"454138, ЧЕЛЯБИНСКАЯ, ЧЕЛЯБИНСК, МОЛОДОГВАРДЕЙЦЕВ, 7, 3",-2394.0,2403.0,10609.0,442.0,-65394.0,-2631.578947368421
0274176422,"ООО ""ОСК""",БАШКОРТОСТАН,"450104, БАШКОРТОСТАН, УФА, ВОИНОВ-ИНТЕРНАЦИОНАЛИСТОВ, 7, 536",4193.0,3073.0,735.0,1586.0,-15791.0,-476.6038635821608
0274182271,"ООО ""ИРК-КУМУТ""",КРАСНОДАРСКИЙ,"353900, КРАСНОДАРСКИЙ, НОВОРОССИЙСК, СОВЕТОВ, 42/11, 131",-26281.0,-1763.0,4596.0,36.0,,
0274183451,"ООО ""АВРОРА""",БАШКОРТОСТАН,"450077, БАШКОРТОСТАН, УФА, ОКТЯБРЬСКОЙ РЕВОЛЮЦИИ, 31А, 15",2826.0,-13058.0,-14.0,0.0,,
0274184367,"ООО ""МСМ""",БАШКОРТОСТАН,"450112, БАШКОРТОСТАН, УФА, УЛЬЯНОВЫХ, 79, 2",-102.0,-207.0,0.0,,,
0274184631,"ООО ""СТМ""",БАШКОРТОСТАН,"450083, БАШКОРТОСТАН, УФА, ПАРКОВАЯ, 8/1, 11",819.0,470.0,594.0,1808.0,,
0274184952,"ООО ""Т-СТРОЙ""",БАШКОРТОСТАН,"450074, БАШКОРТОСТАН, УФА, СОФЬИ ПЕРОВСКОЙ, 50/2, 6",365.0,1952.0,-2317.0,-46.0,-130.0,-135.6164383561644
0274186766,"ООО ""СК МЕДСТРОЙ""",СВЕРДЛОВСКАЯ,"620102, СВЕРДЛОВСКАЯ, ЕКАТЕРИНБУРГ, ПОСАДСКАЯ, 23, 910",993.0,-14982.0,-26592.0,5186.0,-16435.0,-1755.0855991943606
0274187978,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""МКД-СТРОЙГРУПП""",БАШКОРТОСТАН,"450074, БАШКОРТОСТАН, УФА, ЗАЙНАБ БИИШЕВОЙ, 4, 1",60788.0,132707.0,206907.0,17447.0,,
0274907827,"ООО ""ГЛОБАЛ-СТРОЙ""",БАШКОРТОСТАН,"450097, БАШКОРТОСТАН, УФА, ЗАВОДСКАЯ, 11/1, 6",1596.0,-9059.0,525.0,-7038.0,-3065.0,-292.04260651629073
0274911397,"ООО ""ГИДРОСТРОЙ""",БАШКОРТОСТАН,"450103, БАШКОРТОСТАН, УФА, СТЕПАНА КУВЫКИНА, 9, А, 58",4748.0,10567.0,1515.0,2951.0,508.0,-89.30075821398484
0274912055,"ООО ""СУ-36""",БАШКОРТОСТАН,"450077, БАШКОРТОСТАН, УФА, ОКТЯБРЬСКОЙ РЕВОЛЮЦИИ, 34, 2",19269.0,-321037.0,-153241.0,-64659.0,-713.0,-103.70024391509678
0274914454,"ООО ""СМУ-424""",БАШКОРТОСТАН,"450103, БАШКОРТОСТАН, Уфа, КАВКАЗСКАЯ, 6/3, 1-9",-24377.0,47266.0,5349.0,772.0,-34363.0,-40.96484391024326
0274916250,"ООО ""ЭРЕБОР""",БАШКОРТОСТАН,"450902, БАШКОРТОСТАН, УФА, ФЕДОРОВКА, РАССВЕТНАЯ, 67/1",1346.0,4502.0,4427.0,2369.0,2583.0,91.90193164933135
0274922310,"ООО ""МОНТАЖСПЕЦСТРОЙ""",БАШКОРТОСТАН,"450106, БАШКОРТОСТАН, Уфа, КАРАИДЕЛЬСКАЯ, 2, 13",1427.0,3416.0,5789.0,6256.0,2573.0,80.3083391730904
0274925865,"ООО ""ЛЮКССТРОЙ""",БАШКОРТОСТАН,"450018, БАШКОРТОСТАН, УФА, ДАЯНА МУРЗИНА, 9/1, 2А",28865.0,-1659.0,47370.0,80427.0,107462.0,272.29170275420057
0274926682,"ООО ""ЦВЕТЫ БАШКИРИИ""",БАШКОРТОСТАН,"450077, БАШКОРТОСТАН, УФА, ОКТЯБРЬСКОЙ РЕВОЛЮЦИИ, 34, 2",-76470.0,-921674.0,-75196.0,-69884.0,-610.0,99.20230155616582
0274933344,"ООО ""МОСЭНЕРГОСТРОЙ""",БАШКОРТОСТАН,"450076, БАШКОРТОСТАН, УФА, ГОГОЛЯ, 21, 15-19",74.0,71.0,,,,
0274936786,"ООО ""МА-ЛИ КОНСТРАКШН""",БАШКОРТОСТАН,"450054, БАШКОРТОСТАН, УФА, ОКТЯБРЯ, 80/2, 10",42.0,-6.0,-776.0,-87.0,,
0274946417,"ООО ""КРАФТ""",БАШКОРТОСТАН,"450106, БАШКОРТОСТАН, УФА, РАБКОРОВ, 8, 1, 3",747.0,169.0,84.0,3920.0,2608.0,249.12985274431057
0274955933,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ №5""",БАШКОРТОСТАН,"450003, БАШКОРТОСТАН, УФА, СИЛИКАТНАЯ, 25, 2",12025.0,38.0,6.0,,,
0274964938,"ООО ""ПСК ""САЙРАН""",БАШКОРТОСТАН,"450047, БАШКОРТОСТАН, Уфа, МЕНДЕЛЕЕВА, 137, 1",542.0,3347.0,1593.0,1218.0,,
0274970508,"ООО ""ЛИДАСТ""",БАШКОРТОСТАН,"450093, БАШКОРТОСТАН, Уфа, ПУШКИНА, 45, 2, 11",,-241.0,67.0,,,
0274971639,"ООО ""СТРОЙЦЕНТР""",БАШКОРТОСТАН,"450064, БАШКОРТОСТАН, УФА, МИРА, 8, 329",,33.0,0.0,,,
0274972287,"ООО ""ДОСЛУК""",БАШКОРТОСТАН,"450092, БАШКОРТОСТАН, Уфа, РАБКОРОВ, 22/2, 40",,54793.0,349411.0,7887.0,136.0,
0274975136,"ООО ""РАФ""",БАШКОРТОСТАН,"450009, БАШКОРТОСТАН, УФА, ОКТЯБРЯ, 23/5, 1",,1.0,30.0,40.0,140.0,
0275054770,"ООО ПКФ ""ВИТЯЗЬ СБ""",БАШКОРТОСТАН,"450052, БАШКОРТОСТАН, УФА, ДОСТОЕВСКОГО, 29, А ПОМЕЩЕНИЕ 38",38.0,25.0,154.0,,,
0275055702,"ООО ""РВР-СТРОЙ""",БАШКОРТОСТАН,"450080, БАШКОРТОСТАН, УФА, МЕНДЕЛЕЕВА, 156/2, 94",1543.0,-2270.0,-10311.0,3173.0,-12888.0,-935.2559948152949
0275060445,"ООО ""РЕАЛИТ-УФА""",БАШКОРТОСТАН,"450081, БАШКОРТОСТАН, УФА, ПЕТЕРГОФСКАЯ, 1/6, 1-2",1649.0,6712.0,3632.0,5468.0,2943.0,78.47180109157065
0275073500,"ООО ""УММ-СТРОЙТЕХКОМ""",БАШКОРТОСТАН,"450052, БАШКОРТОСТАН, УФА, МУСТАЯ КАРИМА, 41, 19А",39.0,3.0,56.0,70.0,4.0,-89.74358974358975
0275075025,"ООО ""ЕНЕР-ХОЛДИНГ""",БАШКОРТОСТАН,"450511, БАШКОРТОСТАН, УФИМСКИЙ, МИХАЙЛОВКА, ДМИТРИЕВСКАЯ, 9",363.0,7545.0,123878.0,52504.0,57227.0,15665.013774104682
0275079703,"ООО ""СМУ-8""",БАШКОРТОСТАН,"450003, БАШКОРТОСТАН, УФА, СИЛИКАТНАЯ, 25/4, 2",4827.0,9339.0,3064.0,8625.0,-301.0,-106.23575719908847
0275080794,"ООО ""БАШПРОДАРСЕНАЛ""",БАШКОРТОСТАН,"450052, БАШКОРТОСТАН, Уфа, ГОГОЛЯ, 80, 68",5094.0,,0.0,2621.0,0.0,-100.0
0275083259,"ООО ""СТРОЙ-ТРЕЙД""",БАШКОРТОСТАН,"450112, БАШКОРТОСТАН, УФА, АЛЕКСАНДРА НЕВСКОГО, 17, 5",3703.0,1524.0,0.0,,,
0275909030,"ООО ""СТК+""",БАШКОРТОСТАН,"450017, БАШКОРТОСТАН, УФА, СОЮЗНАЯ, 6А, 1",26.0,-40.0,-1.0,,,
0275910318,"ООО ""ВСК""",БАШКОРТОСТАН,"450005, БАШКОРТОСТАН, УФА, ПАРХОМЕНКО, 99, 8",-470.0,17.0,931.0,1072.0,2103.0,547.4468085106383
0275913559,"ООО ""ГУРС""",БАШКОРТОСТАН,"450030, БАШКОРТОСТАН, Уфа, ФУРМАНОВА, 69/1, 5",2798.0,-129255.0,,,,
0275914312,"ООО ""ИНТЕХСТРОЙ""",БАШКОРТОСТАН,"450077, БАШКОРТОСТАН, УФА, КИРОВА, 44, 1",192.0,343.0,579.0,483.0,727.0,278.64583333333337
0275915355,"ООО ""СУ-9""",БАШКОРТОСТАН,"450103, БАШКОРТОСТАН, УФА, АКАДЕМИКА УРАКСИНА, 3, ЦОКОЛЬ",411.0,1211.0,4937.0,20020.0,24411.0,5839.41605839416
0275922105,"ООО ""АСБ""",БАШКОРТОСТАН,"450076, БАШКОРТОСТАН, УФА, ГАФУРИ, 77, 419А",59501.0,66544.0,99079.0,193904.0,67065.0,12.712391388380025
0275924254,"ООО ""СТК""",БАШКОРТОСТАН,"450017, БАШКОРТОСТАН, Уфа, СОЮЗНАЯ, 6А, 1",81.0,273.0,524.0,971.0,387.0,377.77777777777777
0275926935,"ООО ""СМУ-6""",БАШКОРТОСТАН,"450007, БАШКОРТОСТАН, УФА, ПРИРОДНАЯ, 20, 1",,1895.0,90006.0,5228.0,25676.0,
0275928146,"ООО ""СК БИЛД""",БАШКОРТОСТАН,"450019, БАШКОРТОСТАН, УФА, ДЕРЕВЕНСКАЯ ПЕРЕПРАВА, 17А, 2",,93.0,,,,
0276029529,"АО ""ЭСТЕЙТОФИС""",БАШКОРТОСТАН,"450077, БАШКОРТОСТАН, Уфа, ОКТЯБРЬСКОЙ РЕВОЛЮЦИИ, 31А, 6",-18419.0,-386.0,-601.0,-7988.0,0.0,100.0
0276037311,"ООО МТПК ""МАШТЕХРЕСУРСЫ""",БАШКОРТОСТАН,"450059, БАШКОРТОСТАН, УФА, ТИХОРЕЦКАЯ, 36",-139.0,-3184.0,-945.0,,3451.0,2582.73381294964
0276041639,"ООО ""СТРОЙРЕКОНСТРУКЦИЯ""",БАШКОРТОСТАН,"450027, БАШКОРТОСТАН, УФА, ТРАМВАЙНАЯ, 2/4, 304",1168.0,934.0,1393.0,2293.0,2180.0,86.64383561643835
0276043467,"ООО ""СПЕЦАВТОМАТИКА-ЗАЩИТА""",БАШКОРТОСТАН,"450078, БАШКОРТОСТАН, УФА, РЕВОЛЮЦИОННАЯ, 98, 2А",9114.0,2003.0,3632.0,1291.0,304.0,-96.6644722405091
0276045224,"ООО СП ""ИНИЦИАТИВА"" ОАО ""КПД""",БАШКОРТОСТАН,"450098, БАШКОРТОСТАН, УФА, РОССИЙСКАЯ, 157/1, 19А",56563.0,19156.0,81076.0,132586.0,646975.0,1043.8130933649204
0276062068,"ООО ""ЮГАРЫ""",БАШКОРТОСТАН,"452000, БАШКОРТОСТАН, УФА, ЭНЕРГЕТИКОВ, 58, 1",-5015.0,2714.0,49.0,4260.0,-108.0,97.84646061814556
0276073567,"ООО НПП ""СБС-СТРОЙ""",БАШКОРТОСТАН,"450103, БАШКОРТОСТАН, УФА, СОЧИНСКАЯ, 43",4159.0,1473.0,11358.0,,,
0276084329,"ООО ""БАШСТРОЙСЕРВИС""",БАШКОРТОСТАН,"450024, БАШКОРТОСТАН, УФА, ДАГЕСТАНСКАЯ, 13А, 7",308.0,729.0,893.0,1539.0,86.0,-72.07792207792207
0276086728,"ООО ""УФАНЕФТЕГАЗМАШ""",БАШКОРТОСТАН,"450112, БАШКОРТОСТАН, УФА, ЮБИЛЕЙНАЯ, 21, 1",4421.0,2945.0,7437.0,2882.0,9556.0,116.15019226419363
0276092746,"ООО ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""МИР""",БАШКОРТОСТАН,"450112, БАШКОРТОСТАН, УФА, ПЕРВОМАЙСКАЯ, 32/1, 2",6747.0,23879.0,18033.0,52170.0,29816.0,341.9149251519194
0276099759,"ООО ""УРАЛТЕХСНАБ""",БАШКОРТОСТАН,"450032, БАШКОРТОСТАН, УФА, ДМИТРИЯ ДОНСКОГО, 4, 3",39.0,26.0,239.0,,10.0,-74.35897435897436
0276111477,"ООО ""ИНЖЕНЕРНЫЙ ЦЕНТР ""ПТК-СИСТЕМЫ""",БАШКОРТОСТАН,"450105, БАШКОРТОСТАН, УФА, ЮРИЯ ГАГАРИНА, 33, 1",22182.0,2429.0,-5162.0,-5054.0,-85.0,-100.38319358038048
0276122831,"ООО ""БАШИНВЕСТСТРОЙ""",БАШКОРТОСТАН,"450074, БАШКОРТОСТАН, УФА, ЗАЙНАБ БИИШЕВОЙ, 17/1",811.0,2837.0,2746.0,965.0,-3060.0,-477.3119605425401
0276130367,"ООО ""А-СТРОЙ""",БАШКОРТОСТАН,"450098, БАШКОРТОСТАН, УФА, РОССИЙСКАЯ, 163, 1",344.0,115.0,,,,
0276135566,"ООО ""ЕНЕР-СМ""",БАШКОРТОСТАН,"450511, БАШКОРТОСТАН, УФИМСКИЙ, МИХАЙЛОВКА, ДМИТРИЕВСКАЯ, 9",72.0,44.0,87.0,261.0,600.0,733.3333333333333
0276142789,"ООО ПСК ""АНАЛИТИКА""",БАШКОРТОСТАН,"450075, БАШКОРТОСТАН, УФА, РИХАРДА ЗОРГЕ, 73, 2",30780.0,20901.0,55904.0,9046.0,6308.0,-79.50617283950618
0276146864,"ООО ""ГАЗСТРОЙИНВЕСТ""",БАШКОРТОСТАН,"450080, БАШКОРТОСТАН, УФА, МЕНДЕЛЕЕВА, 150, 5, 173",4305.0,179.0,,,,
0276151007,"ООО ""КАСКАД""",БАШКОРТОСТАН,"450053, БАШКОРТОСТАН, УФА, ОКТЯБРЯ, 132, 3, 708",46158.0,-18708.0,-9598.0,2055.0,,
0276156728,"ООО ""РСП""",БАШКОРТОСТАН,"450073, БАШКОРТОСТАН, УФА, БАЯЗИТА БИКБАЯ, 44А, 302",5538.0,558.0,11382.0,5124.0,5261.0,-5.001805706031058
0276157094,"ООО ""КАПИТАЛ СТРОЙ""",БАШКОРТОСТАН,"450071, БАШКОРТОСТАН, УФА, МЕНДЕЛЕЕВА, 225, 36",17612.0,14390.0,24249.0,15511.0,19682.0,11.753349988644105
0276158683,"ООО ""ПРОМТЕХСТРОЙ""",БАШКОРТОСТАН,"450075, БАШКОРТОСТАН, УФА, ОКТЯБРЯ, 85/2",282.0,0.0,0.0,,,
0276901387,"ООО ""БАШСТРОЙ""",БАШКОРТОСТАН,"450105, БАШКОРТОСТАН, Уфа, НОВОЖЕНОВА, 9/2",5372.0,2224.0,4784.0,6827.0,1508.0,-71.92851824274014
0276917147,"ООО ""МПГС""",БАШКОРТОСТАН,"450001, БАШКОРТОСТАН, Уфа, КОМСОМОЛЬСКАЯ, 1/1, 803",478.0,635.0,33435.0,5549.0,420.0,-12.133891213389122
0276918253,"ООО ""УРАЛПРОМСТРОЙ""",БАШКОРТОСТАН,"450022, БАШКОРТОСТАН, УФА, МЕНДЕЛЕЕВА, 145, 3 ПОМЕЩЕНИЕ 3",1728.0,1436.0,2431.0,726.0,155.0,-91.0300925925926
0276922010,"ООО ""ТЭР УФА""",БАШКОРТОСТАН,"450105, БАШКОРТОСТАН, УФА, ВАТУТИНА, 14, 27",5367.0,6695.0,3335.0,2257.0,3.0,-99.94410285075462
0276929720,"ООО ""ТАМАРИКС""",БАШКОРТОСТАН,"450071, БАШКОРТОСТАН, УФА, РЯЗАНСКАЯ, 12, 28, 8",1797.0,2234.0,2914.0,2150.0,1645.0,-8.45854201446856
0276930797,"ООО СК ""ГРАНДРЕСУРС""",БАШКОРТОСТАН,"450098, БАШКОРТОСТАН, УФА, РОССИЙСКАЯ, 157/1, 15Б",12995.0,8469.0,5444.0,-9056.0,,
0276935040,"ООО ""ИНТЕГРА""",БАШКОРТОСТАН,"450098, БАШКОРТОСТАН, УФА, РОССИЙСКАЯ, 98/2, 7",2801.0,15495.0,654.0,297.0,317.0,-88.68261335237415
0276936051,"ООО ""СТРОЙМОНТАЖ""",БАШКОРТОСТАН,"450098, БАШКОРТОСТАН, УФА, АРХИТЕКТОРА РЕХМУКОВА, 7, 320",18973.0,452.0,1264.0,3650.0,7733.0,-59.24208085173668
0276943669,"ООО ""СТРОЙТЭК""",БАШКОРТОСТАН,"450105, БАШКОРТОСТАН, УФА, ЮРИЯ ГАГАРИНА, 74/3, ПОДВАЛ №1, НОМЕР 3 П",798.0,552.0,50.0,0.0,,
0276961266,"ООО ""МИГПЛЮС""",БАШКОРТОСТАН,"450059, БАШКОРТОСТАН, Уфа, РИХАРДА ЗОРГЕ, 11/1, 29",300.0,161.0,,,,
0276965782,"ООО ""ФЕНИКС""",БАШКОРТОСТАН,"450096, БАШКОРТОСТАН, Уфа, ЛЕСОТЕХНИКУМА, 22/2, 1-15",8.0,11.0,0.0,,,
