inn,org_id,short_name,ogrn,organization_status,region,district,city,settlement,address,registry_category,registry_okved,registry_activity,bo_okved,year,revenue,gross_profit,sales_profit,profit_before_tax,net_profit,interest_income,interest_expense,ebit,correction_id,correction_version,date_present,collection_status,latitude,longitude,geocoded_name,geocode_precision,geocode_status,geocode_error
7204034836,6134676,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ТЮМЕНЬСТРОЙ""",1037200571407,ACTIVE,ТЮМЕНСКАЯ,ТЮМЕНСКИЙ,,МОСКОВСКИЙ,"625501, ТЮМЕНСКАЯ, ТЮМЕНСКИЙ, МОСКОВСКИЙ, БУРЛАКИ, 23Б, 2",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1462226.0,509293.0,440272.0,506369.0,383267.0,88913.0,34.0,417490.0,56184782,0,2026-03-30T13:25:49,success_bfo,57.103912,65.4301738,"улица Бурлаки, 23Б, Московский, Тюменская область, Россия",address,success,
7719694625,1511273,"ООО ""КАСКАД""",5087746150135,ACTIVE,МОСКВА,,,,"115230, МОСКВА, ВАРШАВСКОЕ, 42",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,,2025,3735717.0,694504.0,492478.0,518816.0,382747.0,50356.0,0.0,468460.0,54959979,0,2026-03-23T13:54:00,success_bfo,55.6760155,37.6249807,"СептикиТопас.ру, Варшавское шоссе, 42, Москва, Москва, Россия",address,success,
7713030755,7131687,"ЗАО ПТФ ""КУЛОН""",1027700090175,ACTIVE,МОСКВА,,,,"111402, МОСКВА, 8 МАРТА, 14",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,520134.0,359151.0,359151.0,519490.0,379570.0,,4762.0,524252.0,56668756,0,2026-03-31T10:41:30,success_bfo,55.8061875,37.5499467,"Бизнес-центр ""Кулон Билдинг"", улица 8 Марта, 14, Москва, Москва, Россия",address,success,
9201004259,8780433,"ООО ""СЗ ""РИЧ-ПЛЮС""",1149204012638,ACTIVE,КРЫМ,,СИМФЕРОПОЛЬ,,"295000, КРЫМ, СИМФЕРОПОЛЬ, СУВОРОВСКИЙ, 5",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1083734.0,546459.0,546385.0,436240.0,377998.0,4103.0,52654.0,484791.0,56205811,0,2026-03-30T13:50:14,success_bfo,44.9596091,34.0903827,"Российский государственный университет правосудия, улица Павленко, 5, Симферополь, Республика Крым, Україна",address,success,
6514009098,7591096,"ООО ""ЛИДЕР-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК""",1126507000179,ACTIVE,САХАЛИНСКАЯ,СМИРНЫХОВСКИЙ,,СМИРНЫХ,"694350, САХАЛИНСКАЯ, СМИРНЫХОВСКИЙ, СМИРНЫХ, ПИРОГОВА, 4В",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1033238.0,466387.0,441670.0,516839.0,370239.0,90949.0,,425890.0,53860117,0,2026-03-04T05:55:50,success_bfo,49.7462544,142.830099,"улица Пирогова, 4В, Смирных, Сахалинская область, Россия",address,success,
7733263469,9557621,"ООО ""ИНФО ТЕХ""",5157746180433,ACTIVE,МОСКВА,,,,"115172, МОСКВА, КРАСНОХОЛМСКАЯ, 1/15, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,7603829.0,862236.0,498674.0,479866.0,357231.0,5820.0,5964.0,480010.0,57152230,0,2026-03-31T18:17:26,success_bfo,55.7362644,37.6511952,"Краснохолмская, Народная улица, 15, Москва, Москва, Россия",address,success,
5040155680,10686684,"ООО ""РСБ КОНСТРАКШН""",1185027010520,ACTIVE,МОСКОВСКАЯ,,РАМЕНСКОЕ,,"140104, МОСКОВСКАЯ, РАМЕНСКОЕ, ВЫСОКОВОЛЬТНАЯ, 21, 4",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,2226293.0,929840.0,473378.0,476228.0,356734.0,19225.0,14283.0,471286.0,57688662,1,2026-05-15T09:51:00,success_bfo,55.569055,38.1932416,"Высоковольтная улица, 21, Раменское, Московская область, Россия",address,success,
7736573934,4496149,"ООО ""ПО СК""",1087746343695,ACTIVE,МОСКОВСКАЯ,,СТУПИНО,ШМАТОВО,"142821, МОСКОВСКАЯ, СТУПИНО, ШМАТОВО, ИНДУСТРИАЛЬНАЯ, 4, 1, 1/2",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,68.10,2025,846895.0,494293.0,362744.0,408290.0,351992.0,27861.0,111067.0,491496.0,57764428,1,2026-06-19T15:06:19,success_bfo,55.0046809,38.0632374,"Индустриальная улица, вл4 с1, Московская область, Россия",address,success,
5321207013,11617026,"ООО ""СЗ ""ПРОЕКТСТРОЙ""",1215300003027,ACTIVE,НОВГОРОДСКАЯ,,ВЕЛИКИЙ НОВГОРОД,,"173003, НОВГОРОДСКАЯ, ВЕЛИКИЙ НОВГОРОД, БОЛЬШАЯ САНКТ-ПЕТЕРБУРГСКАЯ, 74, 302",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,768512.0,500239.0,328690.0,443627.0,330024.0,60448.0,,383179.0,56100019,0,2026-03-30T11:16:22,success_bfo,58.5475403,31.2732,"улица Большая Санкт-Петербургская, 74 с14, Великий Новгород, Новгородская область, Россия",address,success,
7710866012,2219726,"ООО ""СМУ МОСКОВИЯ""",1107746310253,ACTIVE,МОСКВА,,,,"111024, МОСКВА, 2-Я КАБЕЛЬНАЯ, 2, 4, 4, ПОМ. XXI, КОМН. 29",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,3225526.0,517205.0,412519.0,439698.0,328160.0,50015.0,0.0,389683.0,57807297,1,2026-07-14T17:30:04,success_bfo,,,,,not_found,
7202204320,2447032,"ООО ""МИР""",1107232004483,ACTIVE,НОВОСИБИРСКАЯ,,НОВОСИБИРСК,,"630124, НОВОСИБИРСКАЯ, НОВОСИБИРСК, ВОЛОЧАЕВСКАЯ, 64, 1, 389В",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1154606.0,501481.0,419707.0,436774.0,327572.0,15990.0,2170.0,422954.0,57852725,1,2026-08-03T09:26:14,success_bfo,55.0520224,82.9998989,"Волочаевская улица, 64 к1, Новосибирск, Новосибирская область, Россия",address,success,
7725760555,7315283,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ОБЪЕКТСТРОЙ""",1127746502597,ACTIVE,НИЖЕГОРОДСКАЯ,,НИЖНИЙ НОВГОРОД,,"603104, НИЖЕГОРОДСКАЯ, НИЖНИЙ НОВГОРОД, КРАСНОЗВЕЗДНАЯ, 39, 1, П3 КОМНАТА 3",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,1234491.0,501932.0,473193.0,444067.0,317740.0,114236.0,78095.0,407926.0,56243715,0,2026-03-30T14:43:53,success_bfo,56.2835624,43.9867487,"Краснозвёздная улица, 39/1, Нижний Новгород, Нижегородская область, Россия",address,success,
7706442589,9938680,"ООО ""ПРОМИНВЕСТСТРОЙ-У""",1167746970258,ACTIVE,МОСКВА,,,,"117105, МОСКВА, 1-Й НАГАТИНСКИЙ, 6, 1, 111",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,258641.0,38619.0,-61946.0,418959.0,313839.0,12844.0,0.0,406115.0,54316447,0,2026-03-16T11:21:14,success_bfo,55.6810025,37.632703,"1-й Нагатинский проезд, 6 с1, Москва, Москва, Россия",address,success,
7130031154,9915463,"ООО""СМК""",1167154074570,ACTIVE,ИВАНОВСКАЯ,,КОХМА,,"153510, ИВАНОВСКАЯ, КОХМА, ОКТЯБРЬСКАЯ, 49А, 2/1",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,2478705.0,535366.0,397466.0,419252.0,311790.0,18216.0,53.0,401089.0,57396069,0,2026-03-31T23:54:45,success_bfo,56.9277355,41.1039869,"Октябрьская улица, 49А, Кохма, Ивановская область, Россия",address,success,
7325124442,8149535,"ООО ""СЗ РЕНТ-СЕРВИС""",1137325006477,ACTIVE,ВОЛГОГРАДСКАЯ,,ВОЛГОГРАД,,"400138, ВОЛГОГРАДСКАЯ, ВОЛГОГРАД, ИМ. СОЛНЕЧНИКОВА, 11, 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,6393067.0,793789.0,793789.0,471050.0,307729.0,24368.0,,446682.0,56156153,0,2026-03-30T12:48:28,success_bfo,48.6626419,44.4134106,"Модные детки, улица Солнечникова, 11, Волгоград, Волгоградская область, Россия",address,success,
3123228160,4245397,"ООО ""СЛАВЯНСТРОЙ""",1113123003542,ACTIVE,БЕЛГОРОДСКАЯ,,БЕЛГОРОД,,"308015, БЕЛГОРОДСКАЯ, БЕЛГОРОД, НАРОДНЫЙ, 111, 508",Среднее предприятие,41.2,41.2 Строительство жилых и нежилых зданий,42.22.2,2025,2168588.0,579005.0,344339.0,410612.0,302841.0,64632.0,503.0,346483.0,55761689,0,2026-03-27T15:11:45,success_bfo,50.6022137,36.5732166,"Народный бульвар, 111, Белгород, Белгородская область, Россия",address,success,
7105523240,8960531,"ООО ""ВНЕШСТРОЙЦЕНТР""",1147154041198,ACTIVE,ТУЛЬСКАЯ,,ТУЛА,,"300001, ТУЛЬСКАЯ, ТУЛА, ДЕМИДОВСКАЯ ПЛОТИНА, 27",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,4537.0,4241.0,4241.0,402776.0,300337.0,11001.0,0.0,391775.0,57744380,1,2026-06-09T10:38:36,success_bfo,54.2018613,37.6309422,"улица Демидовская Плотина, 27, Тула, Тульская область, Россия",address,success,
7721506798,3552928,"ООО ""ЛАНДШАФТПРОЕКТ""",1047796211462,ACTIVE,МОСКВА,,,,"127006, МОСКВА, ВОРОТНИКОВСКИЙ, 8, 1, I К 10 ОФ 1 РМ 2/3",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,1668970.0,517588.0,373268.0,390881.0,297916.0,14059.0,998.0,377820.0,57775199,1,2026-06-25T14:29:47,success_bfo,,,,,not_found,
7801643052,8939768,"ООО ""СК ""СЕГМЕНТА""",1147847393935,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"197022, САНКТ-ПЕТЕРБУРГ, ПРОФЕССОРА ПОПОВА, 23, М, 16Н ОФИС 8",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,46.90,2025,278306.0,-476449.0,-501506.0,382989.0,284436.0,173172.0,51.0,209868.0,53889190,0,2026-03-04T15:48:03,success_bfo,,,,,not_found,
7838030937,9017341,"ООО ""ГСМ""",1147847549948,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"195277, САНКТ-ПЕТЕРБУРГ, КОМИССАРА СМИРНОВА, 11, Д, 204 (3-Н ЗА № 7)",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,4125502.0,391955.0,327146.0,377483.0,283112.0,3307.0,0.0,374176.0,57523376,1,2026-04-05T18:27:18,success_bfo,,,,,not_found,
7728838739,7840316,"ООО ""ГАЗСТРОЙТЕХ""",1137746274687,ACTIVE,САНКТ-ПЕТЕРБУРГ,,,,"194292, САНКТ-ПЕТЕРБУРГ, ДОМОСТРОИТЕЛЬНАЯ, 16, А, 13-Н",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,,2025,10222661.0,965056.0,473733.0,391933.0,282781.0,1766.0,0.0,390167.0,55337023,0,2026-03-25T12:42:04,success_bfo,,,,,not_found,
2204054375,5044362,"ООО ""МАТЕРИАЛСТРОЙСЕРВИС""",1112204001931,ACTIVE,НОВОСИБИРСКАЯ,,НОВОСИБИРСК,,"630088, НОВОСИБИРСКАЯ, НОВОСИБИРСК, ПЕТУХОВА, 67/8, 3",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,833957.0,441665.0,370230.0,375674.0,280973.0,30079.0,20864.0,366459.0,57811229,1,2026-07-16T07:06:08,success_bfo,54.945482,82.8853237,"улица Петухова, 67/8, Новосибирск, Новосибирская область, Россия",address,success,
7725715633,3257404,"ООО  ""ОБЪЕДИНЕННЫЕ ИНВЕСТИЦИИ В НЕДВИЖИМОСТЬ""",1117746099008,ACTIVE,МОСКВА,,,,"115093, МОСКВА, ПАВЛОВСКАЯ, 7, 3 ПОМ V КОМ 16",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,484487.0,380358.0,319770.0,372773.0,279541.0,45577.0,224321.0,551517.0,57803484,1,2026-07-10T18:16:45,success_bfo,,,,,not_found,
2308114879,6154529,"ООО ""АГРОСПЕЦМОНТАЖ""",1062308008003,ACTIVE,КРАСНОДАРСКИЙ,,КРАСНОДАР,,"350072, КРАСНОДАРСКИЙ, КРАСНОДАР, ИМ. 40-ЛЕТИЯ ПОБЕДЫ, 37, 1483",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1443985.0,436758.0,368019.0,363681.0,271196.0,6742.0,6729.0,363668.0,57842171,1,2026-07-30T11:51:10,success_bfo,45.0553775,39.0066001,"улица 40 лет Победы, Краснодар, Краснодарский край, Россия",address,success,
7203294567,7952018,"ООО ""СКС""",1137232035016,ACTIVE,ЯМАЛО-НЕНЕЦКИЙ,,НОВЫЙ УРЕНГОЙ,,"629309, ЯМАЛО-НЕНЕЦКИЙ, НОВЫЙ УРЕНГОЙ, СЕВЕРНАЯ КОММУНАЛЬНАЯ ЗОНА, 8, 1",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,359697.0,239580.0,231882.0,361172.0,265266.0,32799.0,18.0,328391.0,55469996,0,2026-03-26T07:07:24,success_bfo,66.1233076,76.6776241,"Кристина, Северная Коммунальная Зона, 8, Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",address,success,
5904272159,7369387,"ООО ""ГСТ""",1125904011067,ACTIVE,ПЕРМСКИЙ,,ПЕРМЬ,,"614025, ПЕРМСКИЙ, ПЕРМЬ, ПИХТОВАЯ, 43",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.20,2025,1519366.0,785386.0,308105.0,349225.0,262011.0,39657.0,226.0,309794.0,55917909,0,2026-03-29T13:21:46,success_bfo,57.9750863,56.2870375,"Пихтовая улица, 43, Пермь, Пермский край, Россия",address,success,
8905039369,238747,"ООО ""СПЕЦМОНТАЖСТРОЙ""",1068905015574,ACTIVE,ЯМАЛО-НЕНЕЦКИЙ,,НОЯБРЬСК,,"629805, ЯМАЛО-НЕНЕЦКИЙ, НОЯБРЬСК, 3",Среднее предприятие,41.2,41.20 Строительство жилых и нежилых зданий,42.21,2025,1476130.0,283004.0,283004.0,346678.0,258442.0,72966.0,0.0,273712.0,56584261,0,2026-03-31T08:09:56,success_bfo,63.1930939,75.4593595,"Школа № 3, Магистральная улица, 71, Ноябрьск, Ямало-Ненецкий автономный округ, Россия",address,success,
6444006904,4368973,"ООО ""СТРОИТЕЛЬНАЯ КОМПАНИЯ""",1046404400350,ACTIVE,САРАТОВСКАЯ,Петровский,,Вязьмино,"412515, САРАТОВСКАЯ, Петровский, Вязьмино, ЦЕНТРАЛЬНАЯ, 15",Малое предприятие,41.2,41.2 Строительство жилых и нежилых зданий,41.2,2025,562473.0,285258.0,271724.0,274481.0,258178.0,0.0,0.0,274481.0,55126810,0,2026-03-24T13:30:25,success_bfo,52.2196156,45.4179204,"Центральная улица, 15, Мирный, Саратовская область, Россия",address,success,
6314023257,1854151,"ООО ""МСС""",1046300331945,ACTIVE,САМАРСКАЯ,,САМАРА,,"443010, САМАРСКАЯ, САМАРА, ЧАПАЕВСКАЯ, 142, ОФИС 1",Малое предприятие,41.2,41.20 Строительство жилых и нежилых зданий,41.20,2025,1102301.0,336930.0,336930.0,341330.0,255953.0,6842.0,157.0,334645.0,56251165,0,2026-03-30T14:43:43,success_bfo,53.1909785,50.0962865,"Чапаевская улица, 142, Самара, Самарская область, Россия",address,success,
